Dornburg;50.503919;8.024181
Elbtal;50.504848;8.064857
Elz;50.413548;8.035806
Hadamar, Stadt;50.44863;8.045892
Hünfelden;50.30926;8.161342
Limburg a.d. Lahn, Kreisstadt;50.387254;8.064098
Löhnberg;50.511288;8.270058
Mengerskirchen, Marktflecken;50.564589;8.154369
Merenberg, Marktflecken;50.508115;8.191667
Runkel, Stadt;50.405383;8.156881
Selters (Taunus);50.33486;8.224892
Villmar, Marktflecken;50.390548;8.190289
Waldbrunn (Westerwald);50.507858;8.091974
Weilburg, Stadt;50.484433;8.263871
Weilmünster, Marktflecken;50.432368;8.376585
Weinbach;50.438384;8.292563
Amöneburg, Stadt;50.796985;8.924741
Angelburg;50.824158;8.449582
Bad Endbach;50.753161;8.495525
Biedenkopf, Stadt;50.910424;8.531086
Breidenbach;50.88686;8.454202
Cölbe;50.849612;8.783993
Dautphetal;50.858244;8.542378
Ebsdorfergrund;50.727847;8.857172
Fronhausen;50.704273;8.694672
Gladenbach, Stadt;50.769827;8.581836
Kirchhain, Stadt;50.820738;8.921032
Lahntal;50.862656;8.70517
Lohra;50.735887;8.630554
Marburg, Universitätsstadt;50.809004;8.769147
Münchhausen;50.960477;8.716153
Neustadt (Hessen), Stadt;50.852589;9.114982
Rauschenberg, Stadt;50.883471;8.914798
Stadtallendorf, Stadt;50.828131;9.016816
Steffenberg;50.838291;8.474745
Weimar (Lahn);50.759254;8.732208
Wetter (Hessen), Stadt;50.903328;8.723954
Wohratal;50.933473;8.946874
Alsfeld, Stadt;50.751031;9.271415
Antrifttal;50.795858;9.184625
Feldatal;50.650387;9.172132
Freiensteinau;50.424409;9.403038
Gemünden (Felda);50.680649;9.037306
Grebenau, Stadt;50.743167;9.474834
Grebenhain;50.488683;9.334831
Herbstein, Stadt;50.56244;9.348663
Homberg (Ohm), Stadt;50.728382;8.997428
Kirtorf, Stadt;50.768346;9.105878
Lauterbach (Hessen), Kreisstadt;50.635729;9.397967
Lautertal (Vogelsberg);50.587069;9.287998
Mücke;50.624727;9.026362
Romrod, Stadt;50.714722;9.220618
Schlitz, Stadt;50.675319;9.558584
Schotten, Stadt;50.502258;9.124329
Schwalmtal;50.696792;9.326272
Ulrichstein, Stadt;50.576648;9.192283
Wartenberg;50.62744;9.445073
Kassel, documenta-Stadt;51.314684;9.495199
Bad Salzschlirf;50.623014;9.509294
Burghaun, Marktgemeinde;50.697783;9.726797
Dipperz;50.543276;9.796971
Ebersburg;50.453043;9.79223
Ehrenberg (Rhön);50.500104;10.004724
Eichenzell;50.493515;9.69744
Eiterfeld, Marktgemeinde;50.762532;9.798801
Flieden;50.423953;9.566496
Fulda, Stadt;50.55323;9.675061
Gersfeld (Rhön), Stadt;50.45036;9.920598
Großenlüder;50.589482;9.540875
Hilders, Marktgemeinde;50.572246;10.002214
Hofbieber;50.587183;9.837891
Hosenfeld;50.505073;9.479489
Hünfeld, Konrad-Zuse-Stadt;50.672895;9.769026
Kalbach;50.423848;9.640881
Künzell;50.538819;9.706209
Neuhof;50.44985;9.623894
Nüsttal;50.637007;9.845847
Petersberg;50.557878;9.711846
Poppenhausen (Wasserkuppe);50.489438;9.869238
Rasdorf, Point-Alpha-Gemeinde;50.719548;9.897742
Tann (Rhön), Stadt;50.643742;10.023386
Alheim;51.024756;9.66857
Bad Hersfeld, Kreisstadt;50.867805;9.706008
Bebra, Stadt;50.970041;9.794171
Breitenbach a. Herzberg;50.7763;9.514424
Cornberg;51.042677;9.862856
Friedewald;50.882439;9.856377
Hauneck;50.835037;9.722458
Haunetal;50.768555;9.694067
Heringen (Werra), Stadt;50.888153;10.007553
Hohenroda;50.782922;9.914097
Kirchheim;50.841316;9.57383
Ludwigsau;50.901798;9.745033
Nentershausen;51.013774;9.933261
Neuenstein;50.917119;9.570654
Niederaula, Marktgemeinde;50.800576;9.605239
Philippsthal (Werra), Marktgemeinde;50.842704;10.005007
Ronshausen;50.947739;9.859555
Rotenburg a. d. Fulda, Stadt;50.996422;9.724701
Schenklengsfeld;50.819098;9.845903
Wildeck;50.950096;10.032108
Ahnatal;51.366434;9.393523
Bad Karlshafen, Stadt;51.643844;9.453624
Baunatal, Stadt;51.254184;9.415659
Breuna;51.41625;9.185123
Calden;51.409628;9.400742
Bad Emstal;51.243864;9.260599
Espenau;51.399939;9.472579
Fuldabrück;51.228045;9.495422
Fuldatal;51.350127;9.526295
Grebenstein, Stadt;51.446845;9.414625
Habichtswald;51.32613;9.310504
Helsa;51.257311;9.686204
Hofgeismar, Stadt;51.494179;9.383496
Immenhausen, Stadt;51.427223;9.480087
Kaufungen;51.282759;9.633789
Liebenau, Stadt;51.494423;9.283728
Lohfelden;51.277383;9.543946
Naumburg, Stadt;51.247294;9.164889
Nieste;51.313325;9.671331
Niestetal;51.320368;9.546625
Reinhardshagen;51.493695;9.602696
Schauenburg;51.282921;9.342869
Söhrewald;51.237537;9.571642
Trendelburg, Stadt;51.575491;9.430291
Vellmar, Stadt;51.355424;9.478272
Wolfhagen, Hans-Staden-Stadt;51.326016;9.169659
Zierenberg, Stadt;51.367615;9.300261
Wesertal;51.598795;9.549904
Gutsbezirk Reinhardswald, gemfr. Gebiet;51.441518;9.592741
Borken (Hessen), Stadt;51.046041;9.287087
Edermünde;51.220906;9.385619
Felsberg, Stadt;51.134608;9.421537
Frielendorf, Marktflecken;50.975691;9.327652
Fritzlar, Dom- und Kaiserstadt;51.13094;9.275373
Gilserberg;50.952165;9.06101
Gudensberg, Stadt;51.178409;9.366029
Guxhagen;51.203012;9.48077
Homberg (Efze), Reformationsstadt, Kreisstadt;51.032974;9.407119
Jesberg;50.996531;9.145795
Knüllwald;51.001466;9.468812
Körle;51.174712;9.514418
Malsfeld;51.0941;9.538109
Melsungen, Stadt;51.131059;9.543745
Morschen;51.067644;9.617532
Neuental;51.007126;9.227558
Neukirchen, Stadt;50.871054;9.342803
Niedenstein, Stadt;51.235739;9.312719
Oberaula;50.858277;9.471075
Ottrau;50.804341;9.386353
Schrecksbach;50.834852;9.285498
Schwalmstadt, Konfirmationsstadt;50.912032;9.188384
Schwarzenborn, Stadt;50.909926;9.44575
Spangenberg, Liebenbachstadt;51.116895;9.65858
Wabern;51.101172;9.349942
Willingshausen;50.851291;9.198085
Bad Zwesten;51.052069;9.175326
Allendorf (Eder);51.026336;8.670062
Bad Arolsen, Stadt;51.38002;9.017086
Bad Wildungen, Stadt;51.119966;9.124808
Battenberg (Eder), Stadt;51.013769;8.647673
Bromskirchen;51.094887;8.624003
Burgwald;51.027298;8.81134
Diemelsee;51.360161;8.803742
Diemelstadt, Stadt;51.473285;9.011005
Edertal, Nationalparkgemeinde;51.155066;9.121405
Frankenau, Nationalparkstadt;51.090496;8.934861
Frankenberg (Eder), Philipp-Soldan-Stadt;51.058731;8.799233
Gemünden (Wohra), Stadt;50.971221;8.969926
Haina (Kloster);51.027086;8.97215
Hatzfeld (Eder), Stadt;50.993022;8.547851
Korbach, Hansestadt, Kreisstadt;51.27186;8.873194
Lichtenfels, Stadt;51.200616;8.807868
Rosenthal, Stadt;50.97462;8.867967
Twistetal;51.337426;8.966408
Vöhl, Nationalparkgemeinde;51.205272;8.944251
Volkmarsen, Stadt;51.412606;9.114575
Waldeck, Stadt;51.20664;9.061733
Willingen (Upland);51.29345;8.614084
Bad Sooden-Allendorf, Stadt;51.272411;9.980802
Berkatal;51.236421;9.921125
Eschwege, Kreisstadt;51.185804;10.057981
Großalmerode, Stadt;51.257737;9.784493
Herleshausen;51.006221;10.161532
Hessisch Lichtenau, Stadt;51.198085;9.721431
Meinhard;51.206055;10.064348
Meißner;51.211361;9.937311
Neu-Eichenberg;51.389849;9.913586
Ringgau;51.093843;10.092751
Sontra, Stadt;51.068954;9.93321
Waldkappel, Stadt;51.14378;9.873438
Wanfried, Stadt;51.183286;10.170055
Wehretal;51.151179;9.996927
Weißenborn;51.123424;10.113236
Witzenhausen, Stadt;51.341392;9.858869
Gutsbezirk Kaufunger Wald, gemfr. Gebiet;51.27982;9.737941
Gemeinsames deutsch-luxemburgisches Hoheitsgebiet;0;0
Koblenz, Stadt;50.359516;7.597956
Bad Neuenahr-Ahrweiler, Stadt;50.545218;7.120457
Remagen, Stadt;50.577781;7.234403
Sinzig, Stadt;50.54387;7.249122
Grafschaft;50.571734;7.096534
Adenau, Stadt;50.382256;6.930224
Antweiler;50.403755;6.830811
Aremberg;50.415251;6.806381
Barweiler;50.357219;6.867479
Bauler;50.323094;6.874294
Dankerath;50.340286;6.825686
Dorsel;50.380316;6.791024
Eichenbach;50.430814;6.809867
Fuchshofen;50.428116;6.851542
Harscheid;50.459476;6.893287
Herschbroich;50.365659;6.968847
Hoffeld;50.371144;6.820991
Honerath;50.377553;6.899857
Hümmel;50.461408;6.778824
Insul;50.439971;6.915705
Kaltenborn;50.405834;7.016961
Kottenborn;50.353486;6.900842
Leimbach;50.404122;6.927406
Meuspath;50.344085;6.974408
Müllenbach;50.319944;6.912793
Müsch;50.385906;6.828204
Nürburg;50.342813;6.952404
Ohlenhard;50.442924;6.768609
Pomster;50.352587;6.842102
Quiddelbach;50.350962;6.937767
Reifferscheid;50.405805;6.884131
Rodder;50.394672;6.859354
Schuld;50.446881;6.889529
Senscheid;50.330531;6.830782
Sierscheid;50.456181;6.918163
Trierscheid;50.351686;6.822133
Wershofen;50.444029;6.812933
Wiesemscheid;50.336403;6.891624
Wimbach;50.361391;6.906728
Winnerath;50.429177;6.8751
Wirft;50.372359;6.855984
Dümpelfeld;50.443082;6.932339
Ahrbrück;50.483845;6.98451
Altenahr;50.517326;6.991859
Berg;50.556432;6.948799
Dernau;50.534152;7.043739
Heckenbach;50.46435;7.063502
Hönningen;50.471946;6.953376
Kalenborn;50.548295;6.993044
Kesseling;50.482055;7.02495
Kirchsahr;50.522426;6.899297
Lind;50.495592;6.938481
Mayschoß;50.523486;7.01933
Rech;50.512518;7.038551
Bad Breisig, Stadt;50.509814;7.298459
Brohl-Lützing;50.484397;7.324462
Gönnersdorf;50.481464;7.267225
Waldorf;50.486272;7.232105
Dedenbach;50.484495;7.174074
Königsfeld;50.498734;7.177298
Niederdürenbach;50.456954;7.18318
Niederzissen;50.456945;7.221554
Oberdürenbach;50.468699;7.159219
Oberzissen;50.453292;7.199295
Schalkenbach;50.495773;7.15143
Brenk;50.431445;7.172828
Burgbrohl;50.456724;7.274953
Galenberg;50.440062;7.190565
Glees;50.433358;7.243155
Hohenleimbach;50.412022;7.063639
Spessart;50.439679;7.113305
Wassenach;50.435005;7.279915
Wehr;50.42222;7.210953
Weibern;50.406116;7.143941
Kempenich;50.418515;7.119851
Daaden, Stadt;50.739178;7.967583
Derschen;50.712195;7.984461
Emmerzhausen;50.720813;8.025081
Friedewald;50.709712;7.960618
Herdorf, Stadt;50.778162;7.949645
Mauden;50.715566;8.000856
Niederdreisbach;50.74837;7.924683
Nisterberg;50.680133;7.978139
Schutzbach;50.75557;7.900826
Weitefeld;50.724689;7.927146
Birkenbeul;50.739507;7.623469
Bitzen;50.794206;7.691484
Breitscheidt;50.75426;7.661594
Bruchertseifen;50.747563;7.713945
Etzbach;50.77852;7.686988
Forst;50.803933;7.682865
Fürthen;50.77935;7.668743
Hamm (Sieg);50.765515;7.672593
Niederirsen;50.746697;7.595847
Pracht;50.760941;7.655338
Roth;50.76258;7.700363
Seelbach bei Hamm (Sieg);50.754914;7.686153
Brachbach;50.817543;7.937399
Friesenhagen;50.903172;7.810741
Harbach;50.862106;7.843559
Kirchen (Sieg), Stadt;50.808187;7.882897
Mudersbach;50.824709;7.943913
Niederfischbach;50.855673;7.873215
Birken-Honigsessen;50.818171;7.739895
Mittelhof;50.775051;7.804162
Hövels;50.788259;7.780245
Katzwinkel (Sieg);50.812178;7.82303
Selbach (Sieg);50.745269;7.768108
Wissen, Stadt;50.78031;7.736064
Alsdorf;50.77617;7.882849
Betzdorf, Stadt;50.785546;7.873843
Dickendorf;50.740007;7.851294
Elben;50.749879;7.834109
Elkenroth;50.727154;7.882733
Fensdorf;50.74169;7.775951
Gebhardshain;50.746687;7.821894
Grünebach;50.778622;7.906184
Kausen;50.740757;7.865199
Malberg;50.71485;7.814044
Molzhain;50.749431;7.85354
Nauroth;50.700359;7.876722
Rosenheim (Landkreis Altenkirchen);50.712504;7.849012
Scheuerfeld;50.787358;7.841131
Steinebach/ Sieg;50.731885;7.826574
Steineroth;50.761517;7.852485
Wallmenroth;50.796708;7.837401
Almersbach;50.674542;7.628807
Bachenberg;50.714447;7.646728
Berzhausen;50.65506;7.569231
Birnbach;50.703364;7.585002
Bürdenbach;50.603625;7.515434
Burglahr;50.617639;7.496733
Busenhausen;50.714829;7.634124
Eichelhardt;50.717909;7.700015
Eichen;50.635294;7.53179
Ersfeld;50.696248;7.515324
Eulenberg;50.605467;7.4751
Fiersbach;50.695877;7.496789
Flammersfeld;50.646556;7.524291
Fluterschen;50.665235;7.62623
Forstmehren;50.702517;7.530067
Gieleroth;50.667034;7.680652
Giershausen;50.680992;7.545229
Güllesheim;50.598367;7.529069
Hasselbach;50.712481;7.528677
Helmenzen;50.694927;7.623126
Helmeroth;50.741338;7.737901
Hemmelzen;50.692642;7.580795
Heupelzen;50.723875;7.620546
Hilgenroth;50.736535;7.650016
Hirz-Maulsbach;50.683376;7.476652
Horhausen (Westerwald);50.587962;7.531002
Idelberg;50.720856;7.726674
Ingelbach;50.681079;7.709536
Isert;50.726403;7.703492
Kescheid;50.661107;7.484659
Kettenhausen;50.707891;7.628467
Kircheib;50.709359;7.458566
Kraam;50.692814;7.529536
Krunkel;50.579521;7.502305
Mammelzen;50.701896;7.66804
Mehren;50.685646;7.509986
Michelbach (Westerwald);50.6833;7.666829
Neitersen;50.667508;7.583962
Niedersteinebach;50.599954;7.507193
Obererbach (Westerwald);50.724745;7.65685
Oberirsen;50.722394;7.58082
Oberlahr;50.621584;7.516934
Obernau;50.667635;7.570128
Obersteinebach;50.58987;7.499519
Oberwambach;50.658458;7.658434
Ölsen;50.738792;7.603094
Orfgen;50.666174;7.532208
Peterslahr;50.612771;7.480643
Pleckhausen;50.595239;7.542036
Racksen;50.736484;7.693281
Reiferscheid;50.654403;7.547291
Rettersen;50.706606;7.504253
Rott;50.637343;7.513436
Schöneberg;50.664859;7.602522
Schürdt;50.665478;7.554236
Seelbach (Westerwald);50.641721;7.566659
Seifen;50.628694;7.559972
Sörth;50.698413;7.685127
Stürzelbach;50.650719;7.615784
Volkerzen;50.722403;7.682596
Walterschen;50.685681;7.561811
Werkhausen;50.721766;7.534161
Weyerbusch;50.712833;7.550699
Willroth;50.568987;7.529873
Wölmersen;50.714605;7.599816
Ziegenhain;50.676551;7.525356
Berod bei Hachenburg;50.648152;7.691746
Altenkirchen (Westerwald), Stadt;50.687851;7.645362
Bad Kreuznach, Stadt;49.844515;7.861839
Altenbamberg;49.785381;7.83272
Biebelsheim;49.87331;7.938844
Feilbingert;49.775224;7.807099
Frei-Laubersheim;49.801498;7.899191
Fürfeld;49.777143;7.893919
Hackenheim;49.825452;7.900692
Hallgarten;49.760557;7.787736
Hochstätten;49.764613;7.83198
Neu-Bamberg;49.797087;7.921698
Pfaffen-Schwabenheim;49.850969;7.950329
Pleitersheim;49.836416;7.953026
Tiefenthal;49.75997;7.906254
Volxheim;49.818084;7.928991
Allenfeld;49.866829;7.668777
Argenschwang;49.881134;7.699568
Bockenau;49.837509;7.680669
Boos;49.79297;7.716478
Braunweiler;49.866836;7.747306
Burgsponheim;49.833589;7.717036
Dalberg;49.896204;7.732432
Duchroth;49.782921;7.738868
Gebroth;49.878659;7.658565
Gutenberg;49.880588;7.7993
Hargesheim;49.862832;7.827383
Hergenfeld;49.904556;7.762822
Hüffelsheim;49.822271;7.799758
Mandel;49.856824;7.768942
Münchwald;49.89729;7.67514
Niederhausen;49.80379;7.779915
Norheim;49.80823;7.814738
Oberhausen an der Nahe;49.790896;7.757693
Oberstreit;49.79649;7.696035
Roxheim;49.863903;7.809073
Sankt Katharinen;49.866709;7.768735
Schloßböckelheim;49.805891;7.744573
Sommerloch;49.877229;7.761197
Spabrücken;49.899687;7.712827
Spall;49.883501;7.681492
Sponheim;49.843799;7.725906
Traisen;49.821321;7.818329
Waldböckelheim;49.816097;7.717114
Wallhausen;49.889176;7.769102
Weinsheim;49.837474;7.766963
Winterbach;49.876243;7.634957
Rüdesheim;49.845274;7.812868
Bärenbach;49.748601;7.443275
Becherbach bei Kirn;49.740977;7.499688
Brauweiler;49.824015;7.499054
Hahnenbach;49.810445;7.418344
Heimweiler;49.755668;7.486976
Heinzenberg;49.824894;7.484983
Hennweiler;49.819237;7.436117
Hochstetten-Dhaun;49.799078;7.505357
Horbach;49.823442;7.51382
Kirn, Stadt;49.788787;7.456773
Limbach;49.741531;7.54271
Meckenbach;49.777331;7.507337
Oberhausen bei Kirn;49.809723;7.450709
Otzweiler;49.713704;7.50957
Simmertal;49.814046;7.520805
Weitersborn;49.849888;7.525192
Bruschied;49.835446;7.407033
Kellenbach;49.844683;7.491678
Königsau;49.855452;7.48698
Schneppenbach;49.845613;7.408664
Schwarzerden;49.86032;7.512489
Abtweiler;49.744287;7.656343
Auen;49.831246;7.597484
Bärweiler;49.742991;7.60239
Becherbach;49.654089;7.680746
Breitenheim;49.697264;7.630341
Callbach;49.704325;7.699882
Daubach;49.846349;7.634404
Desloch;49.718832;7.627841
Hundsbach;49.725307;7.553439
Ippenschied;49.867177;7.631423
Jeckenbach;49.708944;7.608181
Kirschroth;49.76194;7.57209
Langenthal;49.831574;7.575165
Lauschied;49.740586;7.619608
Lettweiler;49.73456;7.724989
Löllbach;49.689475;7.592944
Martinstein;49.804839;7.540679
Meddersheim;49.77687;7.615399
Meisenheim, Stadt;49.705645;7.670811
Merxheim;49.794495;7.56188
Monzingen;49.799018;7.592788
Nußbaum;49.800064;7.61402
Odernheim am Glan;49.765576;7.705568
Raumbach;49.722934;7.655595
Rehbach;49.849993;7.643767
Rehborn;49.734663;7.685776
Reiffelbach;49.687192;7.686157
Schmittweiler;49.691497;7.705859
Schweinschied;49.701133;7.574354
Seesbach;49.845695;7.546044
Staudernheim;49.775562;7.688148
Weiler bei Monzingen;49.809477;7.560496
Winterburg;49.863263;7.649432
Bad Sobernheim, Stadt;49.7838;7.654164
Bretzenheim;49.87924;7.897906
Daxweiler;49.965906;7.752092
Dörrebach;49.945638;7.719363
Dorsheim;49.926155;7.873309
Eckenroth;49.924944;7.781058
Guldental;49.891491;7.844848
Langenlonsheim;49.896796;7.899113
Laubenheim;49.919173;7.895042
Roth;49.943588;7.800693
Rümmelsheim;49.934218;7.859905
Schöneberg;49.920559;7.749605
Schweppenhausen;49.925801;7.80045
Seibersbach;49.960213;7.71527
Stromberg, Stadt;49.94368;7.773929
Waldlaubersheim;49.928123;7.830567
Warmsroth;49.956029;7.790007
Windesheim;49.906292;7.81568
Idar-Oberstein, Stadt;49.713356;7.312126
Baumholder, Stadt;49.615797;7.336809
Berglangenbach;49.5995;7.253626
Berschweiler bei Baumholder;49.577998;7.29281
Eckersweiler;49.559977;7.289554
Fohren-Linden;49.587254;7.291177
Frauenberg;49.672271;7.289966
Hahnweiler;49.571581;7.221059
Heimbach;49.61458;7.250356
Leitzweiler;49.59123;7.221982
Mettweiler;49.578516;7.314097
Reichenbach;49.641057;7.285438
Rohrbach;49.583326;7.25672
Rückweiler;49.580298;7.238174
Ruschberg;49.619717;7.28833
Abentheuer;49.65142;7.100474
Achtelsbach;49.624529;7.090023
Birkenfeld, Stadt;49.650147;7.168182
Börfink;49.688572;7.081083
Brücken;49.637723;7.111323
Buhlenberg;49.654269;7.121037
Dambach;49.627525;7.132593
Dienstweiler;49.63632;7.184673
Elchweiler;49.673456;7.201509
Ellenberg;49.659352;7.147493
Ellweiler;49.615204;7.144398
Gimbweiler;49.585436;7.190965
Gollenberg;49.672666;7.15922
Hattgenstein;49.697297;7.159844
Hoppstädten-Weiersbach;49.616964;7.195599
Kronweiler;49.660754;7.262151
Leisel;49.718974;7.201636
Meckenbach;49.616007;7.096231
Niederbrombach;49.686543;7.246408
Niederhambach;49.679662;7.214542
Nohen;49.639314;7.243069
Oberbrombach;49.697736;7.261138
Oberhambach;49.686167;7.156184
Rimsberg;49.656829;7.210663
Rinzenberg;49.676063;7.132619
Rötsweiler-Nockenthal;49.711913;7.249592
Schmißberg;49.664538;7.20325
Schwollen;49.704536;7.181501
Siesbach;49.731144;7.237291
Sonnenberg-Winnenberg;49.671306;7.280097
Wilzenberg-Hußweiler;49.705362;7.218546
Allenbach;49.755712;7.167563
Asbach;49.812309;7.279572
Bergen;49.78091;7.418004
Berschweiler bei Kirn;49.770948;7.39183
Bollenbach;49.843462;7.352178
Breitenthal;49.800795;7.335186
Bruchweiler;49.798781;7.225235
Bundenbach;49.842133;7.377149
Dickesbach;49.718813;7.423229
Fischbach;49.74285;7.398916
Gerach;49.752587;7.340646
Gösenroth;49.8898;7.326277
Griebelschied;49.799583;7.400713
Hausen;49.872655;7.374013
Hellertshausen;49.820353;7.277309
Herborn;49.766709;7.294177
Herrstein;49.78073;7.337804
Hettenrodt;49.73953;7.254544
Hintertiefenbach;49.739617;7.356002
Horbruch;49.889057;7.238815
Hottenbach;49.824068;7.2988
Kempfeld;49.791206;7.242394
Kirschweiler;49.753774;7.24255
Krummenau;49.889781;7.272401
Mackenrodt;49.724565;7.254605
Mittelreidenbach;49.726505;7.441943
Mörschied;49.789117;7.306744
Niederhosenbach;49.794357;7.364205
Niederwörresbach;49.768772;7.335887
Oberhosenbach;49.813288;7.330575
Oberkirn;49.884966;7.372074
Oberreidenbach;49.705734;7.462463
Oberwörresbach;49.778789;7.319938
Rhaunen;49.863975;7.346012
Schauren;49.806734;7.236209
Schmidthachenbach;49.732605;7.470974
Schwerbach;49.895946;7.355692
Sensweiler;49.774449;7.197318
Sien;49.693175;7.502405
Sienhachenbach;49.699395;7.481219
Sonnschied;49.819367;7.389221
Stipshausen;49.849097;7.292212
Sulzbach;49.834086;7.336551
Veitsrodt;49.755281;7.300754
Vollmersbach;49.742099;7.307631
Weiden;49.807135;7.300302
Weitersbach;49.872116;7.316281
Wickenrodt;49.815692;7.358916
Wirschweiler;49.762725;7.172077
Langweiler;49.782615;7.185941
Beilstein;50.110347;7.241189
Bremm;50.10033;7.115357
Briedern;50.110353;7.208648
Bruttig-Fankel;50.129803;7.229003
Cochem, Stadt;50.144672;7.16384
Dohr;50.12766;7.118513
Ediger-Eller;50.096867;7.156797
Ellenz-Poltersdorf;50.113842;7.231279
Ernst;50.144666;7.225633
Faid;50.146147;7.120819
Greimersburg;50.184828;7.142134
Klotten;50.166374;7.199421
Lieg;50.139517;7.346849
Lütz;50.159727;7.359321
Mesenich;50.097583;7.197826
Moselkern;50.191047;7.368823
Müden (Mosel);50.18695;7.338027
Nehren;50.081512;7.194274
Pommern;50.171582;7.274022
Senheim;50.086387;7.212788
Treis-Karden;50.174074;7.302777
Valwig;50.143695;7.209373
Wirfus;50.199516;7.205913
Binningen;50.204897;7.244584
Brachtendorf;50.232399;7.234266
Brieden;50.188859;7.262348
Brohl;50.22055;7.278237
Dünfus;50.219514;7.23245
Düngenheim;50.258803;7.170312
Eppenberg;50.248217;7.073634
Eulgem;50.240251;7.175962
Forst (Eifel);50.217799;7.251012
Gamlen;50.239214;7.200836
Hambuch;50.225697;7.181888
Hauroth;50.25112;7.102164
Illerich;50.200602;7.179921
Kaifenheim;50.245693;7.226688
Kail;50.183944;7.243385
Kaisersesch, Stadt;50.230638;7.140669
Kalenborn;50.26167;7.076151
Landkern;50.193207;7.152986
Laubach;50.231725;7.075774
Masburg;50.241755;7.116888
Möntenich;50.221916;7.300645
Müllenbach;50.221236;7.063283
Roes;50.244568;7.25779
Urmersbach;50.256494;7.132263
Zettingen;50.228666;7.197348
Leienkaul;50.219635;7.087461
Alflen;50.177082;7.040537
Auderath;50.186485;7.002278
Beuren;50.094449;7.07939
Büchel;50.172678;7.082821
Filz;50.169767;6.981429
Gevenich;50.153309;7.085695
Gillenbeuren;50.155144;7.018704
Kliding;50.108458;7.056135
Lutzerath;50.127599;7.005406
Schmitt;50.166003;7.014425
Ulmen, Stadt;50.209372;6.979611
Urschmitt;50.11752;7.062437
Wagenhausen;50.142829;6.984878
Weiler;50.14013;7.075997
Wollmerath;50.154927;6.979815
Bad Bertrich;50.070698;7.034605
Alf;50.056818;7.126305
Altlay;49.988472;7.270413
Altstrimmig;50.092718;7.292913
Blankenrath;50.038494;7.302544
Briedel;50.022096;7.145792
Bullay;50.057025;7.13148
Forst (Hunsrück);50.081825;7.31687
Grenderich;50.066054;7.229186
Haserich;50.03648;7.325554
Hesweiler;50.042851;7.279078
Liesenich;50.087126;7.264513
Mittelstrimmig;50.090136;7.283093
Moritzheim;50.047026;7.260514
Neef;50.091002;7.137711
Panzweiler;50.020235;7.305566
Peterswald-Löffelscheid;50.008511;7.319492
Pünderich;50.041044;7.128632
Reidenhausen;50.056689;7.317438
Sankt Aldegund;50.082206;7.130204
Schauren;50.021426;7.268834
Sosberg;50.076934;7.337896
Tellig;50.025057;7.252778
Walhausen;50.025145;7.283588
Zell (Mosel), Stadt;50.027298;7.181996
Andernach, Stadt;50.439583;7.398566
Mayen, Stadt;50.328707;7.222333
Bendorf, Stadt;50.423567;7.575608
Kretz;50.394106;7.361895
Kruft;50.385163;7.336575
Nickenich;50.411905;7.326923
Plaidt;50.391084;7.3912
Saffig;50.379942;7.415851
Einig;50.283358;7.277285
Gappenach;50.272568;7.344588
Gering;50.273774;7.262053
Gierschnach;50.262907;7.348592
Kalt;50.267065;7.393724
Kerben;50.31049;7.359005
Kollig;50.264382;7.277262
Lonnig;50.31047;7.40734
Mertloch;50.27181;7.307472
Naunheim;50.253536;7.318767
Ochtendung;50.349297;7.39081
Pillig;50.239667;7.311966
Polch, Stadt;50.299878;7.313982
Rüber;50.291993;7.375182
Trimbs;50.323107;7.299672
Welling;50.328921;7.313444
Wierschem;50.225822;7.35124
Münstermaifeld, Stadt;50.2474;7.361118
Acht;50.369975;7.072376
Anschau;50.299019;7.091844
Arft;50.382822;7.082764
Baar;50.353598;7.048848
Bermel;50.284258;7.085532
Boos;50.313123;7.016496
Ditscheid;50.29474;7.065537
Ettringen;50.35597;7.221107
Hausten;50.398843;7.118293
Herresbach;50.357341;7.020963
Hirten;50.32619;7.113625
Kehrig;50.279555;7.222549
Kirchwald;50.373341;7.154183
Kottenheim;50.348939;7.25673
Langenfeld;50.375899;7.093493
Langscheid;50.380139;7.10985
Lind;50.321815;7.034339
Luxem;50.317877;7.108456
Monreal;50.29901;7.157962
Münk;50.30676;7.040806
Nachtsheim;50.318131;7.063098
Reudelsterz;50.31704;7.155725
Sankt Johann;50.347576;7.196286
Siebenbach;50.379309;7.037
Virneburg;50.342318;7.078248
Weiler;50.310352;7.120208
Welschenbach;50.363331;7.062834
Bell;50.387486;7.232896
Mendig, Stadt;50.372828;7.280288
Rieden;50.395085;7.176587
Thür;50.35696;7.276448
Volkesfeld;50.390082;7.150074
Niederwerth;50.39585;7.606683
Urbar;50.380196;7.623946
Vallendar, Stadt;50.398186;7.622831
Weitersburg;50.414055;7.599219
Bassenheim;50.358978;7.457078
Kaltenengers;50.416846;7.541639
Kettig;50.398168;7.461457
Mülheim-Kärlich, Stadt;50.38682;7.497417
Sankt Sebastian;50.410442;7.5648
Urmitz;50.415808;7.519578
Weißenthurm, Stadt;50.415706;7.455206
Alken;50.248557;7.448283
Brey;50.272043;7.626757
Brodenbach;50.226302;7.446804
Burgen;50.210682;7.391389
Dieblich;50.313841;7.470586
Hatzenport;50.228389;7.419168
Kobern-Gondorf;50.30932;7.455606
Löf;50.234638;7.440957
Macken;50.173902;7.39764
Niederfell;50.290596;7.463325
Nörtershausen;50.225001;7.480618
